Date,Open,High,Low,Close,Volume,BTC_Dominance,DominanceBTC
2023-01-02,16605.29,16800.0,16550.0,16730.22,13000000000.0,,
2023-01-03,16730.22,16850.0,16600.0,16796.3,15000000000.0,,
2023-01-04,16796.3,16800.0,16650.0,16817.07,14000000000.0,,
2023-01-05,16817.07,16900.0,16800.0,16815.85,13000000000.0,,
2023-01-06,16815.85,16950.0,16800.0,16944.78,14000000000.0,,
2023-01-07,16944.78,16944.78,16800.0,16930.25,12000000000.0,,
2023-01-08,16930.25,17250.0,16800.0,17206.07,15000000000.0,,
2023-01-09,17206.07,17350.0,17050.0,17216.35,18000000000.0,,
2023-01-10,17216.35,17450.0,17200.0,17387.14,20000000000.0,,
2023-01-11,17387.14,17900.0,17350.0,17880.46,25000000000.0,,
2023-01-12,17880.46,18900.0,17750.0,18839.5,35000000000.0,,
2023-01-13,18839.5,19100.0,18600.0,18921.28,38000000000.0,,
2023-01-14,18921.28,21300.0,18850.0,20952.05,50000000000.0,,
2023-01-15,20952.05,21600.0,20500.0,20878.47,40000000000.0,,
2023-01-16,20878.47,21300.0,20750.0,21166.51,30000000000.0,,
2023-01-17,21166.51,21400.0,20750.0,21158.04,28000000000.0,,
2023-01-18,21158.04,21350.0,20750.0,20827.7,26000000000.0,,
2023-01-19,20827.7,21000.0,20350.0,20823.37,22000000000.0,,
2023-01-20,20823.37,22300.0,20750.0,22630.52,35000000000.0,,
2023-01-21,22630.52,23350.0,22350.0,22712.52,40000000000.0,,
2023-01-22,22712.52,23350.0,22350.0,22894.75,30000000000.0,,
2023-01-23,22894.75,23250.0,22550.0,22935.44,25000000000.0,,
2023-01-24,22935.44,23150.0,22550.0,22635.14,22000000000.0,,
2023-01-25,22635.14,23150.0,22500.0,23016.39,25000000000.0,,
2023-01-26,23016.39,23250.0,22800.0,23030.57,24000000000.0,,
2023-01-27,23030.57,23150.0,22750.0,22930.57,22000000000.0,,
2023-01-28,22930.57,23850.0,22850.0,23718.52,30000000000.0,,
2023-01-29,23718.52,23800.0,23050.0,23139.17,26000000000.0,,
2023-01-30,23139.17,23150.0,22550.0,22878.49,23000000000.0,,
2023-01-31,22878.49,23050.0,22550.0,22917.15,24000000000.0,,
2023-02-01,22917.15,23950.0,22850.0,23757.53,39000000000.0,,
2023-02-02,23757.53,23950.0,23300.0,23670.19,34000000000.0,,
2023-02-03,23670.19,23850.0,23250.0,23432.94,30000000000.0,,
2023-02-04,23432.94,23450.0,23200.0,23327.31,22000000000.0,,
2023-02-05,23327.31,23350.0,22750.0,22954.28,20000000000.0,,
2023-02-06,22954.28,22954.28,22600.0,22710.05,22000000000.0,,
2023-02-07,22710.05,23300.0,22650.0,22909.25,24000000000.0,,
2023-02-08,22909.25,23100.0,22750.0,22911.85,26000000000.0,,
2023-02-09,22911.85,23050.0,22550.0,22650.49,30000000000.0,,
2023-02-10,22650.49,22750.0,21650.0,21811.22,40000000000.0,,
2023-02-11,21811.22,21850.0,21600.0,21731.71,22000000000.0,,
2023-02-12,21731.71,21950.0,21500.0,21795.03,18000000000.0,,
2023-02-13,21795.03,21900.0,21300.0,21753.04,25000000000.0,,
2023-02-14,21753.04,22500.0,21700.0,22402.39,30000000000.0,,
2023-02-15,22402.39,24650.0,22350.0,24342.17,55000000000.0,,
2023-02-16,24342.17,25000.0,23950.0,24739.04,50000000000.0,,
2023-02-17,24739.04,25150.0,23800.0,24644.36,48000000000.0,,
2023-02-18,24644.36,25000.0,24300.0,24713.51,32000000000.0,,
2023-02-19,24713.51,25000.0,24250.0,24489.51,28000000000.0,,
2023-02-20,24489.51,24950.0,24350.0,24775.02,30000000000.0,,
2023-02-21,24775.02,24900.0,24150.0,24450.8,32000000000.0,,
2023-02-22,24450.8,24800.0,23800.0,24150.37,35000000000.0,,
2023-02-23,24150.37,24200.0,23300.0,23790.89,40000000000.0,,
2023-02-24,23790.89,24000.0,23150.0,23165.32,34000000000.0,,
2023-02-25,23165.32,23250.0,22750.0,23136.74,22000000000.0,,
2023-02-26,23136.74,23250.0,22900.0,23155.45,18000000000.0,,
2023-02-27,23155.45,23350.0,22750.0,23165.8,24000000000.0,,
2023-02-28,23165.8,23700.0,23050.0,23160.12,27000000000.0,,
2023-03-01,23160.12,23900.0,23100.0,23646.3,32000000000.0,,
2023-03-02,23646.3,23700.0,23300.0,23375.65,28000000000.0,,
2023-03-03,23375.65,23400.0,22300.0,22376.05,34000000000.0,,
2023-03-04,22376.05,22500.0,22300.0,22483.96,20000000000.0,,
2023-03-05,22483.96,22650.0,22300.0,22505.46,18000000000.0,,
2023-03-06,22505.46,22550.0,22200.0,22350.87,22000000000.0,,
2023-03-07,22350.87,22800.0,21850.0,22199.96,30000000000.0,,
2023-03-08,22199.96,22350.0,21800.0,21813.12,28000000000.0,,
2023-03-09,21813.12,21850.0,20300.0,20355.21,50000000000.0,,
2023-03-10,20355.21,20500.0,19950.0,20564.52,46000000000.0,,
2023-03-11,20564.52,21200.0,20000.0,20598.32,38000000000.0,,
2023-03-12,20598.32,22500.0,20200.0,22310.16,42000000000.0,,
2023-03-13,22310.16,24200.0,22250.0,24193.57,55000000000.0,,
2023-03-14,24193.57,26100.0,24150.0,26081.43,70000000000.0,,
2023-03-15,26081.43,26450.0,23900.0,24466.64,80000000000.0,,
2023-03-16,24466.64,25000.0,23950.0,24765.94,50000000000.0,,
2023-03-17,24765.94,27800.0,24750.0,27312.17,60000000000.0,,
2023-03-18,27312.17,27850.0,26850.0,27252.63,45000000000.0,,
2023-03-19,27252.63,28400.0,26850.0,27956.92,50000000000.0,,
2023-03-20,27956.92,28400.0,27050.0,28130.59,47000000000.0,,
2023-03-21,28130.59,28350.0,26950.0,27251.13,40000000000.0,,
2023-03-22,27251.13,28450.0,26800.0,27694.98,38000000000.0,,
2023-03-23,27694.98,28750.0,27250.0,28030.68,44000000000.0,,
2023-03-24,28030.68,28350.0,26950.0,27493.53,37000000000.0,,
2023-03-25,27493.53,27500.0,26900.0,27041.63,22000000000.0,,
2023-03-26,27041.63,27350.0,26800.0,27040.85,18000000000.0,,
2023-03-27,27040.85,27250.0,26500.0,26801.09,22000000000.0,,
2023-03-28,26801.09,27450.0,26400.0,26915.67,25000000000.0,,
2023-03-29,26915.67,29350.0,26850.0,28678.56,50000000000.0,,
2023-03-30,28678.56,29450.0,28050.0,28242.94,48000000000.0,,
2023-03-31,28242.94,28500.0,27700.0,28478.13,45000000000.0,,
2023-04-01,28478.13,28750.0,27650.0,28476.97,30000000000.0,,
2023-04-02,28476.97,28600.0,27650.0,28232.85,25000000000.0,,
2023-04-03,28232.85,28400.0,27650.0,27818.36,28000000000.0,,
2023-04-04,27818.36,28850.0,27650.0,28140.34,30000000000.0,,
2023-04-05,28140.34,28450.0,27350.0,27913.85,27000000000.0,,
2023-04-06,27913.85,28150.0,27400.0,27904.85,23000000000.0,,
2023-04-07,27904.85,28050.0,27250.0,27938.27,22000000000.0,,
2023-04-08,27938.27,28000.0,27700.0,27930.17,18000000000.0,,
2023-04-09,27930.17,28450.0,27800.0,28335.5,20000000000.0,,
2023-04-10,28335.5,28450.0,27850.0,28028.98,22000000000.0,,
2023-04-11,28028.98,30200.0,27950.0,30038.4,35000000000.0,,
2023-04-12,30038.4,30450.0,29850.0,30037.05,45000000000.0,,
2023-04-13,30037.05,30450.0,29650.0,30434.24,50000000000.0,,
2023-04-14,30434.24,30950.0,30050.0,30379.15,48000000000.0,,
2023-04-15,30379.15,30600.0,29950.0,30493.95,32000000000.0,,
2023-04-16,30493.95,30600.0,29750.0,30354.87,28000000000.0,,
2023-04-17,30354.87,30650.0,29500.0,30191.12,30000000000.0,,
2023-04-18,30191.12,30400.0,29550.0,30140.21,27000000000.0,,
2023-04-19,30140.21,30300.0,28200.0,28803.14,40000000000.0,,
2023-04-20,28803.14,28950.0,28000.0,28300.22,35000000000.0,,
2023-04-21,28300.22,28400.0,27200.0,27490.13,38000000000.0,,
2023-04-22,27490.13,27950.0,27350.0,27622.73,25000000000.0,,
2023-04-23,27622.73,27650.0,27200.0,27433.97,20000000000.0,,
2023-04-24,27433.97,27550.0,27050.0,27312.15,22000000000.0,,
2023-04-25,27312.15,27850.0,27050.0,27709.48,24000000000.0,,
2023-04-26,27709.48,28350.0,27350.0,27973.03,28000000000.0,,
2023-04-27,27973.03,29700.0,27850.0,29359.19,45000000000.0,,
2023-04-28,29359.19,29850.0,28800.0,29311.34,40000000000.0,,
2023-04-29,29311.34,29650.0,29000.0,29390.19,30000000000.0,,
2023-04-30,29390.19,29450.0,28950.0,29354.12,25000000000.0,,
2023-05-01,29227.1,29329.94,27680.79,28091.57,18655599976.0,,
2023-05-02,28087.18,28881.3,27924.12,28680.54,16432924527.0,,
2023-05-03,28680.49,29259.53,28178.39,29006.31,19122972518.0,,
2023-05-04,29031.3,29353.19,28694.04,28847.71,15548678514.0,,
2023-05-05,28851.48,29668.91,28845.51,29534.38,17936566518.0,,
2023-05-06,29538.86,29820.13,28468.97,28904.62,15913866714.0,,
2023-05-07,28901.62,29157.52,28441.37,28454.98,11301355486.0,,
2023-05-08,28450.46,28663.27,27310.13,27694.27,19122903752.0,,
2023-05-09,27695.07,27821.4,27375.6,27658.78,14128593256.0,,
2023-05-10,27654.64,28322.69,26883.67,27621.76,20656025026.0,,
2023-05-11,27621.09,27621.94,26781.83,27000.79,16724343943.0,,
2023-05-12,26987.66,27055.65,25878.43,26804.99,19313599897.0,,
2023-05-13,26807.77,27030.48,26710.87,26784.08,9999171605.0,,
2023-05-14,26788.97,27150.98,26661.36,26930.64,10014858959.0,,
2023-05-15,26931.38,27646.35,26766.1,27192.69,14413231792.0,,
2023-05-16,27171.51,27299.3,26878.95,27036.65,12732238816.0,,
2023-05-17,27035.47,27465.93,26600.14,27398.8,15140006925.0,,
2023-05-18,27401.65,27466.53,26415.1,26832.21,15222938600.0,,
2023-05-19,26826.75,27128.62,26700.21,26890.13,11258983301.0,,
2023-05-20,26888.84,27155.16,26843.28,27129.59,7044911360.0,,
2023-05-21,27118.42,27265.92,26706.92,26753.83,8647416921.0,,
2023-05-22,26749.89,27045.73,26549.73,26851.28,11056770492.0,,
2023-05-23,26855.96,27434.68,26816.18,27225.73,13697203143.0,,
2023-05-24,27224.6,27224.6,26106.58,26334.82,16299104428.0,,
2023-05-25,26329.46,26591.52,25890.59,26476.21,13851122697.0,,
2023-05-26,26474.18,26916.67,26343.95,26719.29,12711619225.0,,
2023-05-27,26720.18,26888.88,26621.14,26868.35,7892015141.0,,
2023-05-28,26871.16,28193.45,26802.75,28085.65,14545229578.0,,
2023-05-29,28075.59,28432.04,27563.88,27745.88,15181308984.0,,
2023-05-30,27745.12,28044.76,27588.5,27702.35,13251081851.0,,
2023-05-31,27700.53,27831.68,26866.45,27219.66,15656371534.0,,
2023-06-01,27218.41,27346.11,26671.72,26819.97,14678970415.0,,
2023-06-02,26817.93,27300.0,26505.0,27242.59,983857062.0,,
2023-06-03,27242.59,27333.29,26914.93,27069.22,450588672.0,,
2023-06-04,27069.22,27455.02,26951.0,27115.21,523747237.0,,
2023-06-05,27115.2,27129.33,25388.0,25728.2,1722665798.0,,
2023-06-06,25728.2,27355.33,25351.02,27230.08,1797636024.0,,
2023-06-07,27230.07,27391.77,26125.01,26339.34,1589291468.0,,
2023-06-08,26339.34,26810.0,26210.0,26498.61,823023638.0,,
2023-06-09,26498.62,26783.33,26269.91,26477.81,741158215.0,,
2023-06-10,26477.8,26533.87,25358.0,25841.21,1673795235.0,,
2023-06-11,25841.22,26206.88,25634.7,25925.55,776111472.0,,
2023-06-12,25925.54,26106.48,25602.11,25905.19,773303699.0,,
2023-06-13,25905.2,26433.21,25712.57,25934.25,1068985237.0,,
2023-06-14,25934.24,26098.0,24820.56,25128.6,1152808417.0,,
2023-06-15,25128.6,25759.01,24800.0,25598.49,1224436975.0,,
2023-06-16,25598.49,26518.0,25175.56,26345.0,1335158159.0,,
2023-06-17,26345.01,26839.99,26181.0,26516.99,738491810.0,,
2023-06-18,26516.99,26700.0,26255.85,26339.97,571013014.0,,
2023-06-19,26339.98,27068.09,26256.61,26844.35,954193987.0,,
2023-06-20,26844.35,28402.74,26652.0,28307.99,1912797984.0,,
2023-06-21,28308.0,30800.0,28257.99,29993.89,3210301129.0,,
2023-06-22,29993.89,30500.0,29525.61,29884.92,1775822104.0,,
2023-06-23,29884.92,31431.94,29800.0,30688.5,2265077496.0,,
2023-06-24,30688.51,30800.0,30250.0,30527.43,933244398.0,,
2023-06-25,30527.44,31046.01,30277.49,30462.66,926316644.0,,
2023-06-26,30462.67,30666.0,29930.0,30267.99,1367837658.0,,
2023-06-27,30267.99,30994.97,30226.17,30692.44,1306206257.0,,
2023-06-28,30692.44,30709.74,29858.8,30077.41,1224103638.0,,
2023-06-29,30077.4,30843.98,30049.98,30447.31,1107940390.0,,
2023-06-30,30447.31,31282.0,29500.0,30472.0,2726355506.0,,
2023-07-01,30472.9,30649.9,30329.0,30586.8,22460.0,,
2023-07-02,30586.8,31200.5,30310.2,31050.7,18530.0,,
2023-07-03,31050.7,31120.0,30225.1,30410.3,17245.0,,
2023-07-04,30410.3,30500.6,30110.8,30250.0,15480.0,,
2023-07-05,30250.0,30875.4,30050.2,30790.6,19950.0,,
2023-07-06,30790.6,31100.7,30520.1,30980.4,17820.0,,
2023-07-07,30980.4,31150.8,30555.9,30730.5,16570.0,,
2023-07-08,30730.5,30890.2,30380.0,30640.1,14235.0,,
2023-07-09,30640.1,30720.0,30010.5,30220.7,15890.0,,
2023-07-10,30220.7,30450.3,30005.8,30110.9,13640.0,,
2023-07-11,30110.9,31110.0,30050.0,30950.0,26780.0,,
2023-07-12,30950.0,31320.5,30710.2,31100.8,21200.0,,
2023-07-13,31100.8,31880.0,30900.0,31550.6,28950.0,,
2023-07-14,31550.6,31920.4,31200.1,31780.2,24400.0,,
2023-07-15,31780.2,32150.0,31400.0,31920.5,23000.0,,
2023-07-16,31920.5,32200.0,31650.0,32010.4,22000.0,,
2023-07-17,32010.4,32450.0,31800.0,32345.9,24500.0,,
2023-07-18,32345.9,32700.0,32050.0,32580.3,26000.0,,
2023-07-19,32580.3,32850.0,32200.0,32640.7,25500.0,,
2023-07-20,32640.7,32900.0,32350.0,32790.4,27000.0,,
2023-07-21,32790.4,33050.0,32500.0,32840.6,26500.0,,
2023-07-22,32840.6,33120.0,32600.0,32910.2,25000.0,,
2023-07-23,32910.2,33300.0,32700.0,33150.4,28000.0,,
2023-07-24,33150.4,33550.0,32900.0,33420.1,30000.0,,
2023-07-25,33420.1,33750.0,33200.0,33680.5,31000.0,,
2023-07-26,33680.5,33950.0,33450.0,33820.7,30500.0,,
2023-07-27,33820.7,34100.0,33600.0,33990.3,31500.0,,
2023-07-28,33990.3,34300.0,33800.0,34150.8,32000.0,,
2023-07-29,34150.8,34550.0,34000.0,34420.4,33000.0,,
2023-07-30,34420.4,34800.0,34200.0,34680.9,34000.0,,
2023-07-31,34680.9,35050.0,34500.0,34920.6,35000.0,,
2023-08-01,34920.6,35150.0,34400.0,34780.25,36000.0,,
2023-08-02,34780.25,34900.0,34250.0,34510.4,34000.0,,
2023-08-03,34510.4,34850.0,34100.0,34675.8,33000.0,,
2023-08-04,34675.8,35000.0,34450.0,34920.15,35000.0,,
2023-08-05,34920.15,35200.0,34600.0,35080.6,37000.0,,
2023-08-06,35080.6,35350.0,34800.0,35240.1,38000.0,,
2023-08-07,35240.1,35400.0,34950.0,35060.3,36000.0,,
2023-08-08,35060.3,35200.0,34650.0,34820.75,34000.0,,
2023-08-09,34820.75,35000.0,34500.0,34710.2,33000.0,,
2023-08-10,34710.2,34950.0,34300.0,34480.9,32000.0,,
2023-08-11,34480.9,34700.0,34050.0,34210.4,30000.0,,
2023-08-12,34210.4,34450.0,33800.0,34050.7,29000.0,,
2023-08-13,34050.7,34300.0,33750.0,33980.1,28000.0,,
2023-08-14,33980.1,34200.0,33650.0,33890.6,27000.0,,
2023-08-15,33890.6,34150.0,33500.0,33740.2,26000.0,,
2023-08-16,33740.2,33900.0,33250.0,33480.75,25000.0,,
2023-08-17,33480.75,33650.0,33000.0,33210.4,26000.0,,
2023-08-18,33210.4,33450.0,32800.0,33050.1,27000.0,,
2023-08-19,33050.1,33200.0,32650.0,32890.6,28000.0,,
2023-08-20,32890.6,33100.0,32500.0,32740.2,29000.0,,
2023-08-21,32740.2,32950.0,32400.0,32610.75,30000.0,,
2023-08-22,32610.75,32850.0,32250.0,32480.3,31000.0,,
2023-08-23,32480.3,32700.0,32000.0,32310.9,32000.0,,
2023-08-24,32310.9,32550.0,31850.0,32140.5,33000.0,,
2023-08-25,32140.5,32300.0,31600.0,31980.2,34000.0,,
2023-08-26,31980.2,32200.0,31450.0,31810.75,35000.0,,
2023-08-27,31810.75,32050.0,31200.0,31640.3,36000.0,,
2023-08-28,31640.3,31900.0,31050.0,31480.9,37000.0,,
2023-08-29,31480.9,31750.0,30900.0,31310.4,38000.0,,
2023-08-30,31310.4,31600.0,30850.0,31150.1,39000.0,,
2023-08-31,31150.1,31450.0,30600.0,30980.7,40000.0,,
2023-09-01,30980.7,31250.0,30500.0,30840.3,41000.0,,
2023-09-02,30840.3,31100.0,30450.0,30710.9,40500.0,,
2023-09-03,30710.9,30950.0,30300.0,30580.2,40000.0,,
2023-09-04,30580.2,30800.0,30150.0,30450.75,39500.0,,
2023-09-05,30450.75,30700.0,30000.0,30320.4,39000.0,,
2023-09-06,30320.4,30550.0,29850.0,30190.1,38500.0,,
2023-09-07,30190.1,30400.0,29700.0,30060.8,38000.0,,
2023-09-08,30060.8,30300.0,29600.0,29930.5,37500.0,,
2023-09-09,29930.5,30150.0,29500.0,29800.2,37000.0,,
2023-09-10,29800.2,30050.0,29400.0,29670.9,36500.0,,
2023-09-11,29670.9,29900.0,29300.0,29540.6,36000.0,,
2023-09-12,29540.6,29750.0,29200.0,29410.3,35500.0,,
2023-09-13,29410.3,29650.0,29100.0,29280.1,35000.0,,
2023-09-14,29280.1,29500.0,28950.0,29150.75,34500.0,,
2023-09-15,29150.75,29400.0,28800.0,29020.4,34000.0,,
2023-09-16,29020.4,29300.0,28650.0,28890.1,33500.0,,
2023-09-17,28890.1,29150.0,28500.0,28760.8,33000.0,,
2023-09-18,28760.8,29000.0,28350.0,28630.5,32500.0,,
2023-09-19,28630.5,28900.0,28200.0,28500.2,32000.0,,
2023-09-20,28500.2,28850.0,28050.0,28370.9,31500.0,,
2023-09-21,28370.9,28700.0,27900.0,28240.6,31000.0,,
2023-09-22,28240.6,28600.0,27750.0,28110.3,30500.0,,
2023-09-23,28110.3,28450.0,27600.0,27980.1,30000.0,,
2023-09-24,27980.1,28300.0,27450.0,27850.75,29500.0,,
2023-09-25,27850.75,28200.0,27300.0,27720.4,29000.0,,
2023-09-26,27720.4,28050.0,27150.0,27590.1,28500.0,,
2023-09-27,27590.1,27900.0,27000.0,27460.8,28000.0,,
2023-09-28,27460.8,27800.0,26850.0,27330.5,27500.0,,
2023-09-29,27330.5,27650.0,26700.0,27200.2,27000.0,,
2023-09-30,27200.2,27500.0,26550.0,27070.9,26500.0,,
2023-10-01,27070.9,27350.0,26800.0,27240.3,27000.0,,
2023-10-02,27240.3,27600.0,27050.0,27480.9,28000.0,,
2023-10-03,27480.9,27900.0,27300.0,27820.4,30000.0,,
2023-10-04,27820.4,28250.0,27650.0,28160.1,32000.0,,
2023-10-05,28160.1,28600.0,28000.0,28490.7,34000.0,,
2023-10-06,28490.7,28950.0,28300.0,28830.2,36000.0,,
2023-10-07,28830.2,29200.0,28650.0,29170.9,38000.0,,
2023-10-08,29170.9,29550.0,29000.0,29410.4,39000.0,,
2023-10-09,29410.4,29800.0,29250.0,29680.8,41000.0,,
2023-10-10,29680.8,30200.0,29500.0,30090.5,45000.0,,
2023-10-11,30090.5,30750.0,29900.0,30540.2,50000.0,,
2023-10-12,30540.2,31200.0,30400.0,31080.9,55000.0,,
2023-10-13,31080.9,31850.0,30900.0,31570.4,60000.0,,
2023-10-14,31570.4,32300.0,31450.0,32010.8,58000.0,,
2023-10-15,32010.8,32650.0,31800.0,32480.3,56000.0,,
2023-10-16,32480.3,33200.0,32300.0,32940.9,54000.0,,
2023-10-17,32940.9,33900.0,32800.0,33580.4,60000.0,,
2023-10-18,33580.4,34700.0,33400.0,34210.9,65000.0,,
2023-10-19,34210.9,35450.0,34050.0,35140.5,70000.0,,
2023-10-20,35140.5,36800.0,34900.0,36580.2,90000.0,,
2023-10-21,36580.2,37450.0,36000.0,37240.8,85000.0,,
2023-10-22,37240.8,37900.0,36850.0,37690.4,82000.0,,
2023-10-23,37690.4,38400.0,37200.0,38120.9,80000.0,,
2023-10-24,38120.9,38950.0,37850.0,38560.3,78000.0,,
2023-10-25,38560.3,39400.0,38200.0,39080.7,76000.0,,
2023-10-26,39080.7,40150.0,38800.0,39840.2,85000.0,,
2023-10-27,39840.2,41200.0,39500.0,40590.8,90000.0,,
2023-10-28,40590.8,41850.0,40200.0,41230.4,88000.0,,
2023-10-29,41230.4,42500.0,40800.0,41980.9,92000.0,,
2023-10-30,41980.9,43200.0,41500.0,42740.5,95000.0,,
2023-10-31,42740.5,44150.0,42300.0,43580.2,98000.0,,
2023-11-01,43580.2,44200.0,43050.0,43890.3,102000.0,,
2023-11-02,43890.3,44550.0,43500.0,44210.9,105000.0,,
2023-11-03,44210.9,44900.0,44000.0,44680.5,108000.0,,
2023-11-04,44680.5,45350.0,44400.0,45090.2,110000.0,,
2023-11-05,45090.2,45800.0,44900.0,45570.4,115000.0,,
2023-11-06,45570.4,46300.0,45200.0,45980.3,118000.0,,
2023-11-07,45980.3,46650.0,45700.0,46320.9,120000.0,,
2023-11-08,46320.9,47100.0,46100.0,46850.1,123000.0,,
2023-11-09,46850.1,47580.0,46600.0,47290.8,125000.0,,
2023-11-10,47290.8,48000.0,47050.0,47720.4,130000.0,,
2023-11-11,47720.4,48550.0,47500.0,48210.9,135000.0,,
2023-11-12,48210.9,49000.0,48000.0,48750.3,138000.0,,
2023-11-13,48750.3,49600.0,48500.0,49220.1,140000.0,,
2023-11-14,49220.1,50050.0,49000.0,49760.8,142000.0,,
2023-11-15,49760.8,50600.0,49500.0,50290.4,145000.0,,
2023-11-16,50290.4,51150.0,50000.0,50780.9,148000.0,,
2023-11-17,50780.9,51600.0,50550.0,51240.2,150000.0,,
2023-11-18,51240.2,52100.0,51000.0,51780.6,152000.0,,
2023-11-19,51780.6,52650.0,51500.0,52290.3,155000.0,,
2023-11-20,52290.3,53100.0,52000.0,52780.9,158000.0,,
2023-11-21,52780.9,53650.0,52550.0,53310.5,160000.0,,
2023-11-22,53310.5,54200.0,53000.0,53890.2,162000.0,,
2023-11-23,53890.2,54750.0,53600.0,54380.9,165000.0,,
2023-11-24,54380.9,55200.0,54050.0,54890.3,168000.0,,
2023-11-25,54890.3,55750.0,54600.0,55380.7,170000.0,,
2023-11-26,55380.7,56200.0,55000.0,55850.4,172000.0,,
2023-11-27,55850.4,56750.0,55600.0,56320.8,175000.0,,
2023-11-28,56320.8,57200.0,56000.0,56810.5,178000.0,,
2023-11-29,56810.5,57750.0,56500.0,57290.2,180000.0,,
2023-11-30,57290.2,58100.0,57000.0,57780.9,182000.0,,
2023-12-01,57780.9,58500.0,57200.0,58120.4,185000.0,,
2023-12-02,58120.4,58900.0,57650.0,58690.2,188000.0,,
2023-12-03,58690.2,59250.0,58000.0,58980.7,186000.0,,
2023-12-04,58980.7,59500.0,58200.0,59140.3,184000.0,,
2023-12-05,59140.3,59850.0,58500.0,59620.8,190000.0,,
2023-12-06,59620.8,60400.0,59000.0,60180.5,195000.0,,
2023-12-07,60180.5,61050.0,59600.0,60790.1,200000.0,,
2023-12-08,60790.1,61500.0,60200.0,61140.4,198000.0,,
2023-12-09,61140.4,61800.0,60650.0,61480.9,196000.0,,
2023-12-10,61480.9,62050.0,60800.0,61720.6,194000.0,,
2023-12-11,61720.6,62300.0,61050.0,61980.2,192000.0,,
2023-12-12,61980.2,62650.0,61300.0,62240.8,190000.0,,
2023-12-13,62240.8,62900.0,61600.0,62510.3,188000.0,,
2023-12-14,62510.3,63250.0,61850.0,62890.7,186000.0,,
2023-12-15,62890.7,63600.0,62100.0,63320.4,185000.0,,
2023-12-16,63320.4,64050.0,62600.0,63780.9,184000.0,,
2023-12-17,63780.9,64500.0,63100.0,64120.3,183000.0,,
2023-12-18,64120.3,64850.0,63400.0,64480.7,182000.0,,
2023-12-19,64480.7,65200.0,63850.0,64810.2,181000.0,,
2023-12-20,64810.2,65650.0,64200.0,65190.6,180000.0,,
2023-12-21,65190.6,66000.0,64550.0,65540.1,179000.0,,
2023-12-22,65540.1,66450.0,64900.0,65890.5,178000.0,,
2023-12-23,65890.5,66800.0,65200.0,66210.9,177000.0,,
2023-12-24,66210.9,67150.0,65550.0,66580.3,176000.0,,
2023-12-25,66580.3,67500.0,65800.0,66920.8,175000.0,,
2023-12-26,66920.8,67850.0,66150.0,67240.2,174000.0,,
2023-12-27,67240.2,68200.0,66500.0,67590.6,173000.0,,
2023-12-28,67590.6,68550.0,66850.0,67920.1,172000.0,,
2023-12-29,67920.1,68900.0,67200.0,68480.4,171000.0,,
2023-12-30,68480.4,69350.0,67650.0,68920.8,170000.0,,
2023-12-31,68920.8,70200.0,68000.0,69580.3,175000.0,,
2024-01-01,69580.3,70250.0,69000.0,69840.9,180000.0,,
2024-01-02,69840.9,70500.0,69250.0,70120.4,182000.0,,
2024-01-03,70120.4,70850.0,69500.0,70490.2,185000.0,,
2024-01-04,70490.2,71200.0,69850.0,70980.7,188000.0,,
2024-01-05,70980.7,71800.0,70400.0,71540.3,192000.0,,
2024-01-06,71540.3,72250.0,70850.0,71980.8,195000.0,,
2024-01-07,71980.8,72800.0,71200.0,72410.5,198000.0,,
2024-01-08,72410.5,73500.0,71800.0,73120.1,205000.0,,
2024-01-09,73120.1,74200.0,72650.0,73890.4,210000.0,,
2024-01-10,73890.4,74850.0,73200.0,74480.9,215000.0,,
2024-01-11,74480.9,75600.0,73900.0,75210.3,220000.0,,
2024-01-12,75210.3,76450.0,74600.0,75980.7,225000.0,,
2024-01-13,75980.7,77200.0,75350.0,76640.2,228000.0,,
2024-01-14,76640.2,78100.0,76000.0,77490.6,235000.0,,
2024-01-15,77490.6,79250.0,76850.0,78920.1,245000.0,,
2024-01-16,78920.1,80500.0,78000.0,80140.5,260000.0,,
2024-01-17,80140.5,82200.0,79250.0,81580.9,280000.0,,
2024-01-18,81580.9,84250.0,80800.0,83540.3,300000.0,,
2024-01-19,83540.3,87200.0,82800.0,86590.7,340000.0,,
2024-01-20,86590.7,89250.0,85000.0,88120.4,360000.0,,
2024-01-21,88120.4,90500.0,87000.0,89640.9,380000.0,,
2024-01-22,89640.9,92800.0,88500.0,92180.3,420000.0,,
2024-01-23,92180.3,95500.0,91000.0,94890.7,450000.0,,
2024-01-24,94890.7,97800.0,93500.0,96940.2,480000.0,,
2024-01-25,96940.2,100500.0,95800.0,99840.6,520000.0,,
2024-01-26,99840.6,104200.0,98500.0,103120.1,600000.0,,
2024-01-27,103120.1,107800.0,101500.0,106940.5,680000.0,,
2024-01-28,106940.5,110600.0,104800.0,109780.9,720000.0,,
2024-01-29,109780.9,113200.0,107500.0,111920.3,760000.0,,
2024-01-30,111920.3,115800.0,109800.0,114480.7,800000.0,,
2024-01-31,114480.7,118500.0,112000.0,117920.4,850000.0,,
2024-02-01,117920.4,121500.0,115800.0,120240.8,900000.0,,
2024-02-02,120240.8,124200.0,118900.0,123680.2,920000.0,,
2024-02-03,123680.2,126800.0,121500.0,125910.7,940000.0,,
2024-02-04,125910.7,129500.0,123800.0,128340.1,960000.0,,
2024-02-05,128340.1,132200.0,125600.0,130980.5,980000.0,,
